#station;day;hour;pm25;pm10;o3

# ===== DAY 1 =====

PollutionStation4;1;08;26;55;42
PollutionStation4;1;09;22;52;52
PollutionStation4;1;10;19;44;65
PollutionStation4;1;11;13;30;85
PollutionStation4;1;12;12;27;101
PollutionStation4;1;13;11;27;111
PollutionStation4;1;14;12;24;112
PollutionStation4;1;15;14;30;111
PollutionStation4;1;16;16;35;93
PollutionStation4;1;17;21;48;76
PollutionStation4;1;18;24;53;63
PollutionStation4;1;19;24;50;54
PollutionStation4;1;20;22;49;47
PollutionStation4;1;21;20;44;39
PollutionStation4;1;22;17;35;33
PollutionStation4;1;23;14;31;30
PollutionStation5;1;00;8;20;27
PollutionStation5;1;01;10;23;24
PollutionStation5;1;02;13;29;31
PollutionStation5;1;03;13;25;34
PollutionStation5;1;04;14;28;36
PollutionStation5;1;05;19;40;30
PollutionStation5;1;06;25;52;38
PollutionStation5;1;07;28;58;42
PollutionStation5;1;08;27;59;43
PollutionStation5;1;09;28;60;62
PollutionStation5;1;10;24;51;74
PollutionStation5;1;11;20;43;94
PollutionStation5;1;12;16;33;106
PollutionStation5;1;13;13;27;121
PollutionStation5;1;14;13;30;120
PollutionStation5;1;15;14;32;121
PollutionStation5;1;16;19;41;109
PollutionStation5;1;17;20;43;85
PollutionStation5;1;18;26;51;70
PollutionStation5;1;19;25;56;58
PollutionStation5;1;20;27;56;50
PollutionStation5;1;21;20;46;42
PollutionStation5;1;22;20;39;39
PollutionStation5;1;23;15;32;33

# ===== DAY 2 =====

PollutionStation1;2;00;12;24;18
PollutionStation1;2;01;10;19;24
PollutionStation1;2;02;12;24;17
PollutionStation1;2;03;10;23;20
PollutionStation1;2;04;13;27;21
PollutionStation1;2;05;17;41;22
PollutionStation1;2;06;20;43;22
PollutionStation1;2;07;24;51;28
PollutionStation1;2;08;30;60;35
PollutionStation1;2;09;25;56;36
PollutionStation1;2;10;18;40;52
PollutionStation1;2;11;18;45;65
PollutionStation1;2;12;10;28;74
PollutionStation1;2;13;9;23;78
PollutionStation1;2;14;11;22;90
PollutionStation1;2;15;13;31;79
PollutionStation1;2;16;16;36;78
PollutionStation1;2;17;20;45;64
PollutionStation1;2;18;24;53;48
PollutionStation1;2;19;27;57;46
PollutionStation1;2;20;23;48;32
PollutionStation1;2;21;18;39;30
PollutionStation1;2;22;17;41;25
PollutionStation1;2;23;15;34;16
PollutionStation2;2;00;16;33;23
PollutionStation2;2;01;16;30;25
PollutionStation2;2;02;17;37;25
PollutionStation2;2;03;18;36;23
PollutionStation2;2;04;18;35;27
PollutionStation2;2;05;24;50;26
PollutionStation2;2;06;31;62;27
PollutionStation2;2;07;39;73;27
PollutionStation2;2;08;37;73;39
PollutionStation2;2;09;31;61;47
PollutionStation2;2;10;31;61;56
PollutionStation2;2;11;22;44;76
PollutionStation2;2;12;19;36;92
PollutionStation2;2;13;17;33;96
PollutionStation2;2;14;15;33;106
PollutionStation2;2;15;20;40;97
PollutionStation2;2;16;25;51;87
PollutionStation2;2;17;30;61;69
PollutionStation2;2;18;33;61;61
PollutionStation2;2;19;36;74;46
PollutionStation2;2;20;32;65;40
PollutionStation2;2;21;30;56;40
PollutionStation2;2;22;23;44;33
PollutionStation2;2;23;24;46;27
PollutionStation3;2;00;15;36;24
PollutionStation3;2;01;14;28;19
PollutionStation3;2;02;15;31;26
PollutionStation3;2;03;15;33;22
PollutionStation3;2;04;21;42;16
PollutionStation3;2;05;25;46;22
PollutionStation3;2;06;32;66;24
PollutionStation3;2;07;37;72;23
PollutionStation3;2;08;36;74;33
PollutionStation3;2;09;37;77;47
PollutionStation3;2;10;28;58;54
PollutionStation3;2;11;26;51;59
PollutionStation3;2;12;22;42;68
PollutionStation3;2;13;21;37;77
PollutionStation3;2;14;20;40;85
PollutionStation3;2;15;23;46;81
PollutionStation3;2;16;26;54;65
PollutionStation3;2;17;30;63;61
PollutionStation3;2;18;32;62;47
PollutionStation3;2;19;34;67;39
PollutionStation3;2;20;34;68;32
PollutionStation3;2;21;32;64;19
PollutionStation3;2;22;25;47;22
PollutionStation3;2;23;21;43;26
PollutionStation4;2;00;15;32;25
PollutionStation4;2;01;17;30;22
PollutionStation4;2;02;14;27;21
PollutionStation4;2;03;14;29;26
PollutionStation4;2;04;21;39;26
PollutionStation4;2;05;23;46;28
PollutionStation4;2;06;32;64;29
PollutionStation4;2;07;36;73;31
PollutionStation4;2;08;37;66;40
PollutionStation4;2;09;36;68;46
PollutionStation4;2;10;28;53;57
PollutionStation4;2;11;23;48;62
PollutionStation4;2;12;17;33;84
PollutionStation4;2;13;16;31;91
PollutionStation4;2;14;18;36;91
PollutionStation4;2;15;22;40;94
PollutionStation4;2;16;22;46;83
PollutionStation4;2;17;31;63;71
PollutionStation4;2;18;35;66;54
PollutionStation4;2;19;34;66;45
PollutionStation4;2;20;31;59;33
PollutionStation4;2;21;28;55;24
PollutionStation4;2;22;24;49;22
PollutionStation4;2;23;21;46;28
PollutionStation5;2;00;11;23;25
PollutionStation5;2;01;16;35;24
PollutionStation5;2;02;19;34;19
PollutionStation5;2;03;18;35;31
PollutionStation5;2;04;20;44;27
PollutionStation5;2;05;24;50;26
PollutionStation5;2;06;32;67;32
PollutionStation5;2;07;39;73;33
PollutionStation5;2;08;42;85;45
PollutionStation5;2;09;36;74;52
PollutionStation5;2;10;29;56;63
PollutionStation5;2;11;24;46;73
PollutionStation5;2;12;21;39;90
PollutionStation5;2;13;17;35;106
PollutionStation5;2;14;18;31;105
PollutionStation5;2;15;25;52;103
PollutionStation5;2;16;26;53;92
PollutionStation5;2;17;32;63;84
PollutionStation5;2;18;36;72;65
PollutionStation5;2;19;38;75;51
PollutionStation5;2;20;33;69;36
PollutionStation5;2;21;31;66;33
PollutionStation5;2;22;29;58;27
PollutionStation5;2;23;20;37;35

# ===== DAY 3 =====

PollutionStation1;3;00;6;19;33
PollutionStation1;3;01;8;17;28
PollutionStation1;3;02;4;12;25
PollutionStation1;3;03;6;17;29
PollutionStation1;3;04;10;24;30
PollutionStation1;3;05;12;28;35
PollutionStation1;3;06;14;38;40
PollutionStation1;3;07;12;39;37
PollutionStation1;3;08;15;42;48
PollutionStation1;3;09;15;37;53
PollutionStation1;3;10;12;35;77
PollutionStation1;3;11;11;25;83
PollutionStation1;3;12;7;19;99
PollutionStation1;3;13;6;17;113
PollutionStation1;3;14;4;13;119
PollutionStation1;3;15;7;20;117
PollutionStation1;3;16;8;23;103
PollutionStation1;3;17;12;30;85
PollutionStation1;3;18;9;28;68
PollutionStation1;3;19;12;30;56
PollutionStation1;3;20;14;39;39
PollutionStation1;3;21;11;29;44
PollutionStation1;3;22;10;29;32
PollutionStation1;3;23;9;23;37
PollutionStation2;3;00;7;15;38
PollutionStation2;3;01;10;19;33
PollutionStation2;3;02;8;19;30
PollutionStation2;3;03;11;22;38
PollutionStation2;3;04;10;21;38
PollutionStation2;3;05;12;29;40
PollutionStation2;3;06;15;38;43
PollutionStation2;3;07;19;46;44
PollutionStation2;3;08;22;51;49
PollutionStation2;3;09;20;43;71
PollutionStation2;3;10;17;41;88
PollutionStation2;3;11;14;32;105
PollutionStation2;3;12;7;19;119
PollutionStation2;3;13;7;18;132
PollutionStation2;3;14;9;24;135
PollutionStation2;3;15;12;27;128
PollutionStation2;3;16;13;32;129
PollutionStation2;3;17;16;40;105
PollutionStation2;3;18;18;40;81
PollutionStation2;3;19;20;44;67
PollutionStation2;3;20;17;41;51
PollutionStation2;3;21;16;34;44
PollutionStation2;3;22;13;29;41
PollutionStation2;3;23;11;28;39
PollutionStation3;3;00;10;24;31
PollutionStation3;3;01;12;22;33
PollutionStation3;3;02;10;25;33
PollutionStation3;3;03;8;21;36
PollutionStation3;3;04;11;23;22
PollutionStation3;3;05;13;32;26
PollutionStation3;3;06;20;41;28
PollutionStation3;3;07;19;44;37
PollutionStation3;3;08;19;47;40
PollutionStation3;3;09;20;45;50
PollutionStation3;3;10;15;36;67
PollutionStation3;3;11;14;33;85
PollutionStation3;3;12;10;25;92
PollutionStation3;3;13;11;25;108
PollutionStation3;3;14;9;20;113
PollutionStation3;3;15;10;25;110
PollutionStation3;3;16;13;36;97
PollutionStation3;3;17;17;36;72
PollutionStation3;3;18;17;44;67
PollutionStation3;3;19;19;44;56
PollutionStation3;3;20;21;48;36
PollutionStation3;3;21;15;37;39
PollutionStation3;3;22;13;30;31
PollutionStation3;3;23;10;26;32
PollutionStation4;3;00;9;27;30
PollutionStation4;3;01;9;22;34
PollutionStation4;3;02;9;23;35
PollutionStation4;3;03;10;20;29
PollutionStation4;3;04;9;22;31
PollutionStation4;3;05;11;26;30
PollutionStation4;3;06;17;37;32
PollutionStation4;3;07;20;45;31
PollutionStation4;3;08;22;50;55
PollutionStation4;3;09;19;43;62
PollutionStation4;3;10;19;41;80
PollutionStation4;3;11;13;29;91
PollutionStation4;3;12;10;28;108
PollutionStation4;3;13;10;20;121
PollutionStation4;3;14;11;26;130
PollutionStation4;3;15;11;27;125
PollutionStation4;3;16;11;27;119
PollutionStation4;3;17;18;43;94
PollutionStation4;3;18;19;44;84
PollutionStation4;3;19;18;38;62
PollutionStation4;3;20;15;35;48
PollutionStation4;3;21;15;37;39
PollutionStation4;3;22;12;31;39
PollutionStation4;3;23;12;28;44
PollutionStation5;3;00;7;16;37
PollutionStation5;3;01;12;28;34
PollutionStation5;3;02;11;27;35
PollutionStation5;3;03;7;22;37
PollutionStation5;3;04;12;27;43
PollutionStation5;3;05;11;29;40
PollutionStation5;3;06;19;46;38
PollutionStation5;3;07;21;51;46
PollutionStation5;3;08;21;47;58
PollutionStation5;3;09;23;51;66
PollutionStation5;3;10;18;43;81
PollutionStation5;3;11;15;35;106
PollutionStation5;3;12;10;25;123
PollutionStation5;3;13;10;22;134
PollutionStation5;3;14;11;28;143
PollutionStation5;3;15;13;33;142
PollutionStation5;3;16;15;36;124
PollutionStation5;3;17;18;41;111
PollutionStation5;3;18;18;43;82
PollutionStation5;3;19;22;51;64
PollutionStation5;3;20;19;44;52
PollutionStation5;3;21;17;40;40
PollutionStation5;3;22;18;36;39
PollutionStation5;3;23;12;27;41

# ===== DAY 4 =====

PollutionStation1;4;00;14;25;24
PollutionStation1;4;01;8;23;25
PollutionStation1;4;02;9;17;24
PollutionStation1;4;03;11;21;31
PollutionStation1;4;04;9;21;26
PollutionStation1;4;05;13;33;31
PollutionStation1;4;06;15;37;27
PollutionStation1;4;07;19;47;32
PollutionStation1;4;08;21;50;44
PollutionStation1;4;09;18;39;50
PollutionStation1;4;10;15;40;64
PollutionStation1;4;11;13;29;74
PollutionStation1;4;12;11;25;93
PollutionStation1;4;13;9;22;102
PollutionStation1;4;14;11;26;109
PollutionStation1;4;15;12;31;99
PollutionStation1;4;16;13;29;89
PollutionStation1;4;17;14;37;75
PollutionStation1;4;18;17;41;70
PollutionStation1;4;19;18;41;50
PollutionStation1;4;20;18;43;43
PollutionStation1;4;21;16;39;34
PollutionStation1;4;22;12;32;26
PollutionStation1;4;23;12;31;34
PollutionStation2;4;00;14;34;37
PollutionStation2;4;01;9;23;30
PollutionStation2;4;02;13;27;28
PollutionStation2;4;03;10;24;35
PollutionStation2;4;04;16;32;31
PollutionStation2;4;05;17;41;30
PollutionStation2;4;06;23;49;41
PollutionStation2;4;07;28;57;44
PollutionStation2;4;08;31;65;46
PollutionStation2;4;09;27;55;60
PollutionStation2;4;10;22;49;84
PollutionStation2;4;11;17;35;93
PollutionStation2;4;12;13;27;113
PollutionStation2;4;13;12;27;128
PollutionStation2;4;14;14;29;120
PollutionStation2;4;15;14;31;130
PollutionStation2;4;16;20;40;108
PollutionStation2;4;17;22;48;95
PollutionStation2;4;18;23;48;72
PollutionStation2;4;19;31;66;59
PollutionStation2;4;20;24;54;43
PollutionStation2;4;21;20;45;49
PollutionStation2;4;22;19;42;42
PollutionStation2;4;23;17;33;31
PollutionStation3;4;00;12;27;27
PollutionStation3;4;01;15;31;27
PollutionStation3;4;02;13;27;22
PollutionStation3;4;03;13;28;24
PollutionStation3;4;04;14;30;17
PollutionStation3;4;05;21;43;24
PollutionStation3;4;06;24;48;26
PollutionStation3;4;07;31;62;32
PollutionStation3;4;08;29;61;33
PollutionStation3;4;09;28;58;48
PollutionStation3;4;10;26;55;54
PollutionStation3;4;11;16;36;72
PollutionStation3;4;12;15;31;92
PollutionStation3;4;13;15;32;95
PollutionStation3;4;14;15;33;109
PollutionStation3;4;15;17;36;98
PollutionStation3;4;16;22;44;81
PollutionStation3;4;17;26;53;72
PollutionStation3;4;18;28;60;57
PollutionStation3;4;19;28;54;54
PollutionStation3;4;20;28;58;40
PollutionStation3;4;21;20;47;36
PollutionStation3;4;22;20;40;29
PollutionStation3;4;23;15;37;31
PollutionStation4;4;00;14;27;31
PollutionStation4;4;01;11;25;33
PollutionStation4;4;02;12;23;28
PollutionStation4;4;03;12;24;33
PollutionStation4;4;04;13;30;25
PollutionStation4;4;05;20;43;28
PollutionStation4;4;06;22;47;34
PollutionStation4;4;07;24;54;42
PollutionStation4;4;08;30;67;45
PollutionStation4;4;09;26;55;52
PollutionStation4;4;10;23;45;70
PollutionStation4;4;11;17;37;92
PollutionStation4;4;12;15;31;107
PollutionStation4;4;13;12;25;119
PollutionStation4;4;14;20;37;112
PollutionStation4;4;15;14;33;116
PollutionStation4;4;16;20;41;100
PollutionStation4;4;17;21;46;79
PollutionStation4;4;18;24;53;70
PollutionStation4;4;19;28;61;54
PollutionStation4;4;20;22;47;54
PollutionStation4;4;21;21;44;40
PollutionStation4;4;22;17;39;36
PollutionStation4;4;23;15;34;33
PollutionStation5;4;00;11;23;28
PollutionStation5;4;01;12;24;36
PollutionStation5;4;02;13;25;33
PollutionStation5;4;03;13;28;37
PollutionStation5;4;04;14;31;31
PollutionStation5;4;05;19;41;33
PollutionStation5;4;06;23;49;33
PollutionStation5;4;07;27;55;41
PollutionStation5;4;08;32;65;51
PollutionStation5;4;09;25;52;63
PollutionStation5;4;10;26;52;77
PollutionStation5;4;11;20;39;92
PollutionStation5;4;12;18;38;115
PollutionStation5;4;13;13;27;125
PollutionStation5;4;14;15;32;136
PollutionStation5;4;15;17;37;127
PollutionStation5;4;16;23;48;112
PollutionStation5;4;17;26;52;104
PollutionStation5;4;18;28;56;82
PollutionStation5;4;19;30;60;63
PollutionStation5;4;20;25;53;50
PollutionStation5;4;21;24;46;39
PollutionStation5;4;22;18;40;35
PollutionStation5;4;23;15;29;37
