#station;day;hour;pm25;pm10;o3

# ===== DAY 1 =====

PollutionStation7;1;07;30;65;30
PollutionStation7;1;08;32;64;43
PollutionStation7;1;09;30;64;42
PollutionStation7;1;10;25;50;58
PollutionStation7;1;11;18;36;67
PollutionStation7;1;12;15;32;72
PollutionStation7;1;13;12;25;92
PollutionStation7;1;14;12;26;97
PollutionStation7;1;15;17;37;96
PollutionStation7;1;16;23;48;83
PollutionStation7;1;17;26;55;66
PollutionStation7;1;18;27;54;54
PollutionStation7;1;19;29;62;41
PollutionStation7;1;20;29;60;36
PollutionStation7;1;21;23;48;34
PollutionStation7;1;22;20;40;27
PollutionStation7;1;23;20;44;19
PollutionStation8;1;00;11;24;17
PollutionStation8;1;01;14;31;22
PollutionStation8;1;02;15;33;22
PollutionStation8;1;03;15;32;27
PollutionStation8;1;04;18;34;21
PollutionStation8;1;05;22;43;33
PollutionStation8;1;06;26;50;25
PollutionStation8;1;07;29;61;38
PollutionStation8;1;08;33;68;43
PollutionStation8;1;09;29;63;53
PollutionStation8;1;10;27;55;59
PollutionStation8;1;11;23;47;84
PollutionStation8;1;12;13;32;98
PollutionStation8;1;13;15;29;109
PollutionStation8;1;14;15;31;105
PollutionStation8;1;15;17;38;103
PollutionStation8;1;16;19;36;94
PollutionStation8;1;17;26;56;81
PollutionStation8;1;18;29;63;74
PollutionStation8;1;19;32;66;50
PollutionStation8;1;20;30;62;38
PollutionStation8;1;21;24;46;33
PollutionStation8;1;22;24;46;26
PollutionStation8;1;23;16;35;22
PollutionStation9;1;00;9;20;21
PollutionStation9;1;01;9;21;20
PollutionStation9;1;02;11;22;16
PollutionStation9;1;03;10;22;20
PollutionStation9;1;04;12;28;16
PollutionStation9;1;05;17;45;16
PollutionStation9;1;06;23;46;23
PollutionStation9;1;07;26;59;25
PollutionStation9;1;08;28;61;33
PollutionStation9;1;09;26;53;34
PollutionStation9;1;10;21;47;50
PollutionStation9;1;11;16;34;59
PollutionStation9;1;12;15;35;72
PollutionStation9;1;13;13;28;75
PollutionStation9;1;14;14;27;82
PollutionStation9;1;15;17;36;77
PollutionStation9;1;16;18;44;74
PollutionStation9;1;17;25;58;55
PollutionStation9;1;18;24;53;50
PollutionStation9;1;19;26;57;41
PollutionStation9;1;20;23;49;29
PollutionStation9;1;21;23;48;29
PollutionStation9;1;22;19;37;28
PollutionStation9;1;23;18;38;18
PollutionStation10;1;00;12;26;24
PollutionStation10;1;01;13;27;27
PollutionStation10;1;02;13;25;26
PollutionStation10;1;03;13;29;36
PollutionStation10;1;04;17;34;31
PollutionStation10;1;05;22;45;31
PollutionStation10;1;06;26;55;34
PollutionStation10;1;07;32;67;36
PollutionStation10;1;08;32;67;42
PollutionStation10;1;09;30;59;52
PollutionStation10;1;10;25;52;61
PollutionStation10;1;11;18;33;78
PollutionStation10;1;12;16;32;98
PollutionStation10;1;13;14;33;104
PollutionStation10;1;14;15;36;124
PollutionStation10;1;15;17;38;108
PollutionStation10;1;16;22;42;100
PollutionStation10;1;17;25;53;76
PollutionStation10;1;18;27;57;67
PollutionStation10;1;19;33;68;53
PollutionStation10;1;20;31;62;42
PollutionStation10;1;21;23;52;29
PollutionStation10;1;22;20;44;38
PollutionStation10;1;23;17;37;34

# ===== DAY 2 =====

PollutionStation1;2;00;17;30;16
PollutionStation1;2;01;17;33;22
PollutionStation1;2;02;17;33;23
PollutionStation1;2;03;18;34;19
PollutionStation1;2;04;23;46;24
PollutionStation1;2;05;49;82;23
PollutionStation1;2;06;32;59;22
PollutionStation1;2;07;38;69;28
PollutionStation1;2;08;40;76;29
PollutionStation1;2;09;39;75;43
PollutionStation1;2;10;30;57;58
PollutionStation1;2;11;23;47;70
PollutionStation1;2;12;20;37;77
PollutionStation1;2;13;17;34;88
PollutionStation1;2;14;18;35;97
PollutionStation1;2;15;20;42;90
PollutionStation1;2;16;24;47;83
PollutionStation1;2;17;66;114;61
PollutionStation1;2;18;35;67;54
PollutionStation1;2;19;37;70;42
PollutionStation1;2;20;34;67;36
PollutionStation1;2;21;28;55;22
PollutionStation1;2;22;26;53;21
PollutionStation1;2;23;23;44;19
PollutionStation2;2;00;39;60;26
PollutionStation2;2;01;17;34;22
PollutionStation2;2;02;17;34;23
PollutionStation2;2;03;21;40;18
PollutionStation2;2;04;21;42;18
PollutionStation2;2;05;29;58;21
PollutionStation2;2;06;36;71;20
PollutionStation2;2;07;40;77;22
PollutionStation2;2;08;48;92;35
PollutionStation2;2;09;40;78;32
PollutionStation2;2;10;34;66;47
PollutionStation2;2;11;26;53;62
PollutionStation2;2;12;46;81;71
PollutionStation2;2;13;18;38;76
PollutionStation2;2;14;20;36;86
PollutionStation2;2;15;20;42;79
PollutionStation2;2;16;25;53;69
PollutionStation2;2;17;34;66;61
PollutionStation2;2;18;35;70;41
PollutionStation2;2;19;41;79;41
PollutionStation2;2;20;41;80;34
PollutionStation2;2;21;35;68;22
PollutionStation2;2;22;30;57;27
PollutionStation2;2;23;23;49;20
PollutionStation3;2;00;15;33;20
PollutionStation3;2;01;39;66;20
PollutionStation3;2;02;15;32;22
PollutionStation3;2;03;17;31;24
PollutionStation3;2;04;22;40;25
PollutionStation3;2;05;25;48;29
PollutionStation3;2;06;33;63;23
PollutionStation3;2;07;35;71;22
PollutionStation3;2;08;41;79;31
PollutionStation3;2;09;39;73;40
PollutionStation3;2;10;33;65;44
PollutionStation3;2;11;24;45;69
PollutionStation3;2;12;23;42;79
PollutionStation3;2;13;17;38;83
PollutionStation3;2;14;18;36;87
PollutionStation3;2;15;23;42;86
PollutionStation3;2;16;29;55;79
PollutionStation3;2;17;33;66;71
PollutionStation3;2;18;53;94;46
PollutionStation3;2;19;40;75;44
PollutionStation3;2;20;36;71;29
PollutionStation3;2;21;30;57;31
PollutionStation3;2;22;26;49;20
PollutionStation3;2;23;23;47;20
PollutionStation4;2;00;16;32;22
PollutionStation4;2;01;47;75;16
PollutionStation4;2;02;16;30;27
PollutionStation4;2;03;19;35;27
PollutionStation4;2;04;22;41;22
PollutionStation4;2;05;26;51;19
PollutionStation4;2;06;30;59;23
PollutionStation4;2;07;38;70;22
PollutionStation4;2;08;40;78;27
PollutionStation4;2;09;37;70;41
PollutionStation4;2;10;32;58;47
PollutionStation4;2;11;25;50;67
PollutionStation4;2;12;23;45;72
PollutionStation4;2;13;17;33;83
PollutionStation4;2;14;16;35;83
PollutionStation4;2;15;22;46;84
PollutionStation4;2;16;27;57;69
PollutionStation4;2;17;31;60;62
PollutionStation4;2;18;34;65;50
PollutionStation4;2;19;38;74;44
PollutionStation4;2;20;34;65;31
PollutionStation4;2;21;33;61;24
PollutionStation4;2;22;25;49;24
PollutionStation4;2;23;20;41;23
PollutionStation5;2;00;19;41;23
PollutionStation5;2;01;20;39;18
PollutionStation5;2;02;17;36;19
PollutionStation5;2;03;22;41;24
PollutionStation5;2;04;22;41;27
PollutionStation5;2;05;30;60;30
PollutionStation5;2;06;35;67;20
PollutionStation5;2;07;43;85;29
PollutionStation5;2;08;46;86;30
PollutionStation5;2;09;45;85;45
PollutionStation5;2;10;34;64;55
PollutionStation5;2;11;29;49;64
PollutionStation5;2;12;24;43;73
PollutionStation5;2;13;21;44;93
PollutionStation5;2;14;22;43;93
PollutionStation5;2;15;22;42;90
PollutionStation5;2;16;29;50;80
PollutionStation5;2;17;34;68;71
PollutionStation5;2;18;39;78;51
PollutionStation5;2;19;40;77;44
PollutionStation5;2;20;41;79;34
PollutionStation5;2;21;38;72;26
PollutionStation5;2;22;29;54;20
PollutionStation5;2;23;22;43;20
PollutionStation6;2;00;20;39;22
PollutionStation6;2;01;23;45;24
PollutionStation6;2;02;18;32;21
PollutionStation6;2;03;22;41;23
PollutionStation6;2;04;24;47;14
PollutionStation6;2;05;50;94;22
PollutionStation6;2;06;38;68;23
PollutionStation6;2;07;45;82;25
PollutionStation6;2;08;48;94;31
PollutionStation6;2;09;46;85;36
PollutionStation6;2;10;36;71;42
PollutionStation6;2;11;28;53;65
PollutionStation6;2;12;20;41;70
PollutionStation6;2;13;21;41;79
PollutionStation6;2;14;22;44;88
PollutionStation6;2;15;27;52;75
PollutionStation6;2;16;28;57;72
PollutionStation6;2;17;53;96;60
PollutionStation6;2;18;41;79;42
PollutionStation6;2;19;39;78;38
PollutionStation6;2;20;57;107;27
PollutionStation6;2;21;37;69;26
PollutionStation6;2;22;30;55;24
PollutionStation6;2;23;26;50;21
PollutionStation7;2;00;19;34;17
PollutionStation7;2;01;18;37;13
PollutionStation7;2;02;19;36;25
PollutionStation7;2;03;19;37;15
PollutionStation7;2;04;23;44;18
PollutionStation7;2;05;25;48;21
PollutionStation7;2;06;35;66;24
PollutionStation7;2;07;41;78;20
PollutionStation7;2;08;47;91;29
PollutionStation7;2;09;43;84;37
PollutionStation7;2;10;33;63;51
PollutionStation7;2;11;28;56;60
PollutionStation7;2;12;22;45;67
PollutionStation7;2;13;19;42;83
PollutionStation7;2;14;23;41;80
PollutionStation7;2;15;26;51;76
PollutionStation7;2;16;47;88;68
PollutionStation7;2;17;37;70;65
PollutionStation7;2;18;38;75;51
PollutionStation7;2;19;43;86;39
PollutionStation7;2;20;40;74;27
PollutionStation7;2;21;33;63;30
PollutionStation7;2;22;26;48;18
PollutionStation7;2;23;27;51;23
PollutionStation8;2;00;18;40;22
PollutionStation8;2;01;17;34;22
PollutionStation8;2;02;19;36;20
PollutionStation8;2;03;22;40;21
PollutionStation8;2;04;24;41;23
PollutionStation8;2;05;64;112;17
PollutionStation8;2;06;35;66;23
PollutionStation8;2;07;44;81;25
PollutionStation8;2;08;44;80;33
PollutionStation8;2;09;45;90;47
PollutionStation8;2;10;62;112;60
PollutionStation8;2;11;27;52;65
PollutionStation8;2;12;25;46;78
PollutionStation8;2;13;23;41;95
PollutionStation8;2;14;24;46;85
PollutionStation8;2;15;26;47;91
PollutionStation8;2;16;32;64;84
PollutionStation8;2;17;37;73;64
PollutionStation8;2;18;42;79;53
PollutionStation8;2;19;42;82;48
PollutionStation8;2;20;42;81;30
PollutionStation8;2;21;39;75;29
PollutionStation8;2;22;32;63;25
PollutionStation8;2;23;28;55;22
PollutionStation9;2;00;16;31;20
PollutionStation9;2;01;18;32;24
PollutionStation9;2;02;38;66;11
PollutionStation9;2;03;20;36;22
PollutionStation9;2;04;22;45;21
PollutionStation9;2;05;25;50;21
PollutionStation9;2;06;49;85;18
PollutionStation9;2;07;38;74;21
PollutionStation9;2;08;41;78;20
PollutionStation9;2;09;40;74;31
PollutionStation9;2;10;33;67;42
PollutionStation9;2;11;27;51;49
PollutionStation9;2;12;21;41;63
PollutionStation9;2;13;16;32;65
PollutionStation9;2;14;16;35;73
PollutionStation9;2;15;21;41;66
PollutionStation9;2;16;49;88;61
PollutionStation9;2;17;33;61;50
PollutionStation9;2;18;37;74;43
PollutionStation9;2;19;36;73;28
PollutionStation9;2;20;35;68;29
PollutionStation9;2;21;31;64;21
PollutionStation9;2;22;26;54;24
PollutionStation9;2;23;22;45;17
PollutionStation10;2;00;22;39;28
PollutionStation10;2;01;51;88;21
PollutionStation10;2;02;22;38;26
PollutionStation10;2;03;22;46;18
PollutionStation10;2;04;27;50;24
PollutionStation10;2;05;33;64;27
PollutionStation10;2;06;42;77;26
PollutionStation10;2;07;44;83;30
PollutionStation10;2;08;45;90;28
PollutionStation10;2;09;48;90;44
PollutionStation10;2;10;37;68;64
PollutionStation10;2;11;30;57;69
PollutionStation10;2;12;22;40;76
PollutionStation10;2;13;21;40;94
PollutionStation10;2;14;20;36;93
PollutionStation10;2;15;25;50;92
PollutionStation10;2;16;30;59;84
PollutionStation10;2;17;36;71;71
PollutionStation10;2;18;41;75;52
PollutionStation10;2;19;44;82;43
PollutionStation10;2;20;43;80;34
PollutionStation10;2;21;37;72;26
PollutionStation10;2;22;30;57;26
PollutionStation10;2;23;24;47;26

# ===== DAY 3 =====

PollutionStation1;3;00;9;22;23
PollutionStation1;3;01;8;17;27
PollutionStation1;3;02;9;20;28
PollutionStation1;3;03;9;23;31
PollutionStation1;3;04;14;30;35
PollutionStation1;3;05;14;34;30
PollutionStation1;3;06;16;40;38
PollutionStation1;3;07;20;47;41
PollutionStation1;3;08;23;54;43
PollutionStation1;3;09;21;50;54
PollutionStation1;3;10;19;40;73
PollutionStation1;3;11;12;27;93
PollutionStation1;3;12;13;32;108
PollutionStation1;3;13;11;29;121
PollutionStation1;3;14;12;30;120
PollutionStation1;3;15;11;27;118
PollutionStation1;3;16;18;38;108
PollutionStation1;3;17;16;37;92
PollutionStation1;3;18;19;44;75
PollutionStation1;3;19;19;48;58
PollutionStation1;3;20;19;42;47
PollutionStation1;3;21;18;42;42
PollutionStation1;3;22;15;32;33
PollutionStation1;3;23;11;29;28
PollutionStation2;3;00;8;16;27
PollutionStation2;3;01;11;25;30
PollutionStation2;3;02;9;25;30
PollutionStation2;3;03;10;23;29
PollutionStation2;3;04;15;33;26
PollutionStation2;3;05;14;33;22
PollutionStation2;3;06;20;41;27
PollutionStation2;3;07;21;47;33
PollutionStation2;3;08;22;51;40
PollutionStation2;3;09;25;54;50
PollutionStation2;3;10;18;39;64
PollutionStation2;3;11;13;37;79
PollutionStation2;3;12;11;26;96
PollutionStation2;3;13;11;26;102
PollutionStation2;3;14;11;27;116
PollutionStation2;3;15;14;30;106
PollutionStation2;3;16;16;38;92
PollutionStation2;3;17;20;41;87
PollutionStation2;3;18;20;46;70
PollutionStation2;3;19;25;53;52
PollutionStation2;3;20;20;48;34
PollutionStation2;3;21;17;40;35
PollutionStation2;3;22;15;32;33
PollutionStation2;3;23;13;32;26
PollutionStation3;3;00;7;16;33
PollutionStation3;3;01;8;20;33
PollutionStation3;3;02;11;25;29
PollutionStation3;3;03;11;22;31
PollutionStation3;3;04;11;24;32
PollutionStation3;3;05;14;33;28
PollutionStation3;3;06;15;35;34
PollutionStation3;3;07;22;46;34
PollutionStation3;3;08;24;54;47
PollutionStation3;3;09;21;48;51
PollutionStation3;3;10;16;41;70
PollutionStation3;3;11;16;37;88
PollutionStation3;3;12;11;25;102
PollutionStation3;3;13;9;24;110
PollutionStation3;3;14;13;33;117
PollutionStation3;3;15;13;31;110
PollutionStation3;3;16;17;35;103
PollutionStation3;3;17;16;40;90
PollutionStation3;3;18;20;45;65
PollutionStation3;3;19;21;47;65
PollutionStation3;3;20;20;42;44
PollutionStation3;3;21;19;44;35
PollutionStation3;3;22;15;30;35
PollutionStation3;3;23;13;26;34
PollutionStation4;3;00;9;22;23
PollutionStation4;3;01;10;28;28
PollutionStation4;3;02;9;23;29
PollutionStation4;3;03;9;26;21
PollutionStation4;3;04;9;23;33
PollutionStation4;3;05;16;36;32
PollutionStation4;3;06;18;39;33
PollutionStation4;3;07;20;46;36
PollutionStation4;3;08;24;54;41
PollutionStation4;3;09;25;52;49
PollutionStation4;3;10;19;41;72
PollutionStation4;3;11;14;30;80
PollutionStation4;3;12;10;21;99
PollutionStation4;3;13;10;23;108
PollutionStation4;3;14;9;24;120
PollutionStation4;3;15;11;25;111
PollutionStation4;3;16;14;30;94
PollutionStation4;3;17;18;47;83
PollutionStation4;3;18;18;41;69
PollutionStation4;3;19;21;48;51
PollutionStation4;3;20;22;48;40
PollutionStation4;3;21;17;41;34
PollutionStation4;3;22;14;31;33
PollutionStation4;3;23;10;28;33
PollutionStation5;3;00;11;24;30
PollutionStation5;3;01;12;22;37
PollutionStation5;3;02;7;19;28
PollutionStation5;3;03;11;29;31
PollutionStation5;3;04;10;25;33
PollutionStation5;3;05;18;40;34
PollutionStation5;3;06;21;49;29
PollutionStation5;3;07;25;57;38
PollutionStation5;3;08;26;57;43
PollutionStation5;3;09;22;48;57
PollutionStation5;3;10;18;41;73
PollutionStation5;3;11;15;37;88
PollutionStation5;3;12;14;26;111
PollutionStation5;3;13;10;25;124
PollutionStation5;3;14;13;27;128
PollutionStation5;3;15;14;34;122
PollutionStation5;3;16;15;35;113
PollutionStation5;3;17;17;41;90
PollutionStation5;3;18;21;47;76
PollutionStation5;3;19;22;46;60
PollutionStation5;3;20;19;43;49
PollutionStation5;3;21;18;45;37
PollutionStation5;3;22;13;30;37
PollutionStation5;3;23;13;31;35
PollutionStation6;3;00;13;24;34
PollutionStation6;3;01;8;22;29
PollutionStation6;3;02;9;19;26
PollutionStation6;3;03;15;31;29
PollutionStation6;3;04;12;27;32
PollutionStation6;3;05;17;37;34
PollutionStation6;3;06;22;48;31
PollutionStation6;3;07;23;51;33
PollutionStation6;3;08;25;55;39
PollutionStation6;3;09;25;52;60
PollutionStation6;3;10;19;44;68
PollutionStation6;3;11;15;35;79
PollutionStation6;3;12;13;28;91
PollutionStation6;3;13;12;27;107
PollutionStation6;3;14;12;31;116
PollutionStation6;3;15;15;37;107
PollutionStation6;3;16;18;38;102
PollutionStation6;3;17;20;46;82
PollutionStation6;3;18;23;51;61
PollutionStation6;3;19;24;54;45
PollutionStation6;3;20;24;53;44
PollutionStation6;3;21;20;47;34
PollutionStation6;3;22;18;42;34
PollutionStation6;3;23;13;29;21
PollutionStation7;3;00;14;29;27
PollutionStation7;3;01;11;27;28
PollutionStation7;3;02;9;19;31
PollutionStation7;3;03;12;30;29
PollutionStation7;3;04;13;30;28
PollutionStation7;3;05;15;32;23
PollutionStation7;3;06;19;44;31
PollutionStation7;3;07;23;53;31
PollutionStation7;3;08;26;53;42
PollutionStation7;3;09;26;55;50
PollutionStation7;3;10;20;44;63
PollutionStation7;3;11;18;31;79
PollutionStation7;3;12;12;25;99
PollutionStation7;3;13;14;27;106
PollutionStation7;3;14;11;24;107
PollutionStation7;3;15;12;28;109
PollutionStation7;3;16;17;36;95
PollutionStation7;3;17;19;40;81
PollutionStation7;3;18;22;49;65
PollutionStation7;3;19;27;53;49
PollutionStation7;3;20;24;51;39
PollutionStation7;3;21;17;38;33
PollutionStation7;3;22;16;33;29
PollutionStation7;3;23;15;34;25
PollutionStation8;3;00;11;26;27
PollutionStation8;3;01;11;24;36
PollutionStation8;3;02;12;25;27
PollutionStation8;3;03;14;28;32
PollutionStation8;3;04;14;28;37
PollutionStation8;3;05;16;38;25
PollutionStation8;3;06;23;50;37
PollutionStation8;3;07;23;49;34
PollutionStation8;3;08;27;58;45
PollutionStation8;3;09;23;52;58
PollutionStation8;3;10;22;47;78
PollutionStation8;3;11;17;38;88
PollutionStation8;3;12;12;29;107
PollutionStation8;3;13;10;22;118
PollutionStation8;3;14;11;30;124
PollutionStation8;3;15;16;38;123
PollutionStation8;3;16;16;37;104
PollutionStation8;3;17;20;42;84
PollutionStation8;3;18;21;47;75
PollutionStation8;3;19;24;50;54
PollutionStation8;3;20;21;47;43
PollutionStation8;3;21;18;43;44
PollutionStation8;3;22;18;40;32
PollutionStation8;3;23;15;33;35
PollutionStation9;3;00;7;15;19
PollutionStation9;3;01;11;24;28
PollutionStation9;3;02;10;20;23
PollutionStation9;3;03;14;31;27
PollutionStation9;3;04;12;26;23
PollutionStation9;3;05;14;30;27
PollutionStation9;3;06;19;41;25
PollutionStation9;3;07;23;50;30
PollutionStation9;3;08;22;51;30
PollutionStation9;3;09;23;51;43
PollutionStation9;3;10;17;38;55
PollutionStation9;3;11;14;32;69
PollutionStation9;3;12;12;30;77
PollutionStation9;3;13;11;22;91
PollutionStation9;3;14;10;27;96
PollutionStation9;3;15;13;30;92
PollutionStation9;3;16;13;29;82
PollutionStation9;3;17;16;35;70
PollutionStation9;3;18;20;45;55
PollutionStation9;3;19;22;50;46
PollutionStation9;3;20;21;49;37
PollutionStation9;3;21;16;35;37
PollutionStation9;3;22;18;41;25
PollutionStation9;3;23;11;28;22
PollutionStation10;3;00;10;24;34
PollutionStation10;3;01;14;28;30
PollutionStation10;3;02;12;25;29
PollutionStation10;3;03;10;21;30
PollutionStation10;3;04;10;25;36
PollutionStation10;3;05;15;35;27
PollutionStation10;3;06;19;42;32
PollutionStation10;3;07;23;52;40
PollutionStation10;3;08;25;58;54
PollutionStation10;3;09;24;55;57
PollutionStation10;3;10;23;49;69
PollutionStation10;3;11;18;34;95
PollutionStation10;3;12;13;27;116
PollutionStation10;3;13;15;31;129
PollutionStation10;3;14;12;28;124
PollutionStation10;3;15;15;31;122
PollutionStation10;3;16;19;36;110
PollutionStation10;3;17;19;40;88
PollutionStation10;3;18;19;46;81
PollutionStation10;3;19;23;51;61
PollutionStation10;3;20;22;49;50
PollutionStation10;3;21;19;41;40
PollutionStation10;3;22;17;37;31
PollutionStation10;3;23;12;27;41

# ===== DAY 4 =====

PollutionStation1;4;00;11;25;27
PollutionStation1;4;01;9;19;26
PollutionStation1;4;02;11;28;28
PollutionStation1;4;03;14;26;21
PollutionStation1;4;04;15;33;22
PollutionStation1;4;05;17;38;24
PollutionStation1;4;06;24;49;28
PollutionStation1;4;07;28;58;31
PollutionStation1;4;08;32;71;42
PollutionStation1;4;09;26;56;49
PollutionStation1;4;10;22;48;69
PollutionStation1;4;11;18;38;83
PollutionStation1;4;12;13;30;89
PollutionStation1;4;13;14;27;109
PollutionStation1;4;14;14;33;109
PollutionStation1;4;15;12;30;112
PollutionStation1;4;16;21;44;102
PollutionStation1;4;17;24;48;79
PollutionStation1;4;18;25;52;64
PollutionStation1;4;19;28;54;52
PollutionStation1;4;20;27;59;47
PollutionStation1;4;21;24;47;38
PollutionStation1;4;22;20;41;29
PollutionStation1;4;23;14;31;23
PollutionStation2;4;00;15;30;22
PollutionStation2;4;01;15;36;27
PollutionStation2;4;02;12;26;36
PollutionStation2;4;03;15;33;25
PollutionStation2;4;04;15;33;23
PollutionStation2;4;05;20;46;26
PollutionStation2;4;06;30;57;31
PollutionStation2;4;07;31;62;35
PollutionStation2;4;08;34;69;31
PollutionStation2;4;09;32;65;52
PollutionStation2;4;10;25;50;61
PollutionStation2;4;11;19;40;79
PollutionStation2;4;12;14;34;96
PollutionStation2;4;13;12;27;102
PollutionStation2;4;14;18;38;102
PollutionStation2;4;15;18;40;98
PollutionStation2;4;16;22;50;92
PollutionStation2;4;17;24;53;78
PollutionStation2;4;18;26;51;56
PollutionStation2;4;19;31;60;44
PollutionStation2;4;20;28;61;31
PollutionStation2;4;21;22;49;36
PollutionStation2;4;22;22;46;31
PollutionStation2;4;23;20;39;26
PollutionStation3;4;00;14;29;29
PollutionStation3;4;01;10;21;26
PollutionStation3;4;02;11;24;25
