#station;day;hour;temp;hum;press

# ===== DAY 1 =====

MeteoStation2;1;21;12.3;72;1011.5
MeteoStation2;1;22;11.2;68;1010.6
MeteoStation2;1;23;8.7;78;1010.3
MeteoStation3;1;00;8.8;70;1013.4
MeteoStation3;1;01;8.5;73;1013.7
MeteoStation3;1;02;7.4;79;1014.1
MeteoStation3;1;03;7.6;79;1016.3
MeteoStation3;1;04;7.9;77;1016.3
MeteoStation3;1;05;8.3;73;1015.9
MeteoStation3;1;06;8.8;77;1016.8
MeteoStation3;1;07;9.2;76;1016.7
MeteoStation3;1;08;11.5;71;1016.0
MeteoStation3;1;09;12.5;66;1015.6
MeteoStation3;1;10;14.2;64;1015.5
MeteoStation3;1;11;15.5;62;1013.9
MeteoStation3;1;12;16.8;56;1013.9
MeteoStation3;1;13;18.3;54;1013.8
MeteoStation3;1;14;18.3;55;1013.0
MeteoStation3;1;15;18.9;50;1012.9
MeteoStation3;1;16;18.3;59;1011.2
MeteoStation3;1;17;18.1;53;1010.6
MeteoStation3;1;18;16.4;59;1012.5
MeteoStation3;1;19;16.0;59;1009.9
MeteoStation3;1;20;14.6;64;1010.8
MeteoStation3;1;21;12.7;63;1009.3
MeteoStation3;1;22;11.9;67;1011.3
MeteoStation3;1;23;10.2;71;1012.4
MeteoStation4;1;00;8.2;76;1010.2
MeteoStation4;1;01;7.4;72;1012.6
MeteoStation4;1;02;6.1;79;1012.0
MeteoStation4;1;03;6.5;73;1012.4
MeteoStation4;1;04;7.3;76;1015.5
MeteoStation4;1;05;6.8;71;1015.8
MeteoStation4;1;06;8.6;74;1013.7
MeteoStation4;1;07;9.7;72;1016.7
MeteoStation4;1;08;10.4;70;1014.6
MeteoStation4;1;09;12.2;70;1013.0
MeteoStation4;1;10;12.9;60;1014.1
MeteoStation4;1;11;14.7;62;1013.9
MeteoStation4;1;12;16.5;58;1012.5
MeteoStation4;1;13;16.5;52;1011.0
MeteoStation4;1;14;16.8;54;1011.1
MeteoStation4;1;15;17.9;49;1010.3
MeteoStation4;1;16;18.2;50;1010.8
MeteoStation4;1;17;17.2;56;1009.1
MeteoStation4;1;18;15.5;58;1009.8
MeteoStation4;1;19;15.0;59;1009.5
MeteoStation4;1;20;13.8;62;1006.8
MeteoStation4;1;21;12.8;66;1009.5
MeteoStation4;1;22;10.3;75;1010.6
MeteoStation4;1;23;9.5;73;1010.6
MeteoStation5;1;00;9.2;74;1014.9
MeteoStation5;1;01;7.7;75;1014.6
MeteoStation5;1;02;7.3;74;1014.7
MeteoStation5;1;03;6.7;79;1016.4
MeteoStation5;1;04;6.9;78;1015.4
MeteoStation5;1;05;8.1;78;1016.7
MeteoStation5;1;06;9.3;69;1016.7
MeteoStation5;1;07;10.0;73;1016.9
MeteoStation5;1;08;11.1;68;1017.0
MeteoStation5;1;09;11.7;66;1017.3
MeteoStation5;1;10;13.5;65;1015.8
MeteoStation5;1;11;15.6;59;1015.4
MeteoStation5;1;12;16.0;58;1016.1
MeteoStation5;1;13;17.6;60;1013.8
MeteoStation5;1;14;18.0;54;1014.2
MeteoStation5;1;15;18.1;56;1013.7
MeteoStation5;1;16;18.3;56;1011.8
MeteoStation5;1;17;17.5;52;1011.0
MeteoStation5;1;18;16.9;55;1011.7
MeteoStation5;1;19;14.8;56;1011.1
MeteoStation5;1;20;14.1;60;1010.3
MeteoStation5;1;21;14.0;64;1012.2
MeteoStation5;1;22;11.0;70;1011.6
MeteoStation5;1;23;9.8;71;1012.6
MeteoStation6;1;00;8.9;77;1012.7
MeteoStation6;1;01;8.2;74;1014.4
MeteoStation6;1;02;7.4;76;1014.5
MeteoStation6;1;03;7.5;73;1015.5
MeteoStation6;1;04;6.8;73;1015.2
MeteoStation6;1;05;8.0;72;1015.4
MeteoStation6;1;06;8.6;69;1016.3
MeteoStation6;1;07;9.8;69;1016.1
MeteoStation6;1;08;10.8;66;1017.0
MeteoStation6;1;09;12.2;65;1015.4
MeteoStation6;1;10;14.2;61;1015.7
MeteoStation6;1;11;15.3;58;1014.2
MeteoStation6;1;12;16.2;58;1014.8
MeteoStation6;1;13;17.2;52;1013.3
MeteoStation6;1;14;18.2;53;1013.8
MeteoStation6;1;15;18.1;52;1012.7
MeteoStation6;1;16;17.8;54;1011.0
MeteoStation6;1;17;17.7;56;1011.5
MeteoStation6;1;18;16.1;59;1010.5
MeteoStation6;1;19;15.9;59;1011.1
MeteoStation6;1;20;14.1;54;1010.7
MeteoStation6;1;21;12.7;55;1011.8
MeteoStation6;1;22;11.8;67;1012.6
MeteoStation6;1;23;9.9;67;1011.7
MeteoStation7;1;00;8.9;77;1010.7
MeteoStation7;1;01;7.9;75;1012.3
MeteoStation7;1;02;6.5;81;1013.3
MeteoStation7;1;03;6.4;77;1013.6
MeteoStation7;1;04;6.7;77;1013.5
MeteoStation7;1;05;7.0;76;1014.6
MeteoStation7;1;06;7.8;79;1014.6
MeteoStation7;1;07;10.0;69;1015.3
MeteoStation7;1;08;11.5;65;1014.3
MeteoStation7;1;09;12.3;63;1014.6
MeteoStation7;1;10;13.0;61;1014.1
MeteoStation7;1;11;15.1;54;1012.3
MeteoStation7;1;12;15.3;59;1013.5
MeteoStation7;1;13;16.0;55;1010.8
MeteoStation7;1;14;17.2;55;1011.6
MeteoStation7;1;15;17.6;55;1010.3
MeteoStation7;1;16;17.7;56;1010.5
MeteoStation7;1;17;17.0;56;1008.5
MeteoStation7;1;18;16.2;60;1009.6
MeteoStation7;1;19;14.6;61;1008.6
MeteoStation7;1;20;13.5;60;1008.7
MeteoStation7;1;21;12.7;63;1008.5
MeteoStation7;1;22;11.5;66;1010.7
MeteoStation7;1;23;9.5;71;1010.4
MeteoStation8;1;00;7.9;67;1012.8
MeteoStation8;1;01;7.6;69;1012.5
MeteoStation8;1;02;7.3;74;1013.7
MeteoStation8;1;03;6.1;76;1014.2
MeteoStation8;1;04;7.1;71;1015.4
MeteoStation8;1;05;7.2;67;1015.7
MeteoStation8;1;06;8.4;67;1015.1
MeteoStation8;1;07;10.6;70;1015.6
MeteoStation8;1;08;11.2;64;1016.1
MeteoStation8;1;09;12.8;63;1015.9
MeteoStation8;1;10;13.4;58;1014.9
MeteoStation8;1;11;15.3;52;1014.9
MeteoStation8;1;12;17.0;52;1014.4
MeteoStation8;1;13;17.3;50;1012.9
MeteoStation8;1;14;17.7;51;1011.6
MeteoStation8;1;15;17.2;52;1011.5
MeteoStation8;1;16;17.6;49;1009.7
MeteoStation8;1;17;17.7;53;1010.5
MeteoStation8;1;18;16.2;50;1010.5
MeteoStation8;1;19;15.2;58;1009.6
MeteoStation8;1;20;13.8;56;1010.5
MeteoStation8;1;21;12.5;62;1011.0
MeteoStation8;1;22;10.7;67;1012.1
MeteoStation8;1;23;9.4;69;1011.5
MeteoStation9;1;00;8.6;71;1013.1
MeteoStation9;1;01;8.1;78;1013.2
MeteoStation9;1;02;7.4;73;1013.3
MeteoStation9;1;03;6.6;80;1014.6
MeteoStation9;1;04;8.0;76;1015.0
MeteoStation9;1;05;8.7;67;1015.3
MeteoStation9;1;06;8.2;72;1016.5
MeteoStation9;1;07;10.4;66;1015.6
MeteoStation9;1;08;11.2;69;1014.8
MeteoStation9;1;09;12.1;67;1015.2
MeteoStation9;1;10;14.5;62;1015.1
MeteoStation9;1;11;15.3;54;1014.3
MeteoStation9;1;12;16.4;56;1013.1
MeteoStation9;1;13;17.0;58;1012.8
MeteoStation9;1;14;17.9;49;1012.6
MeteoStation9;1;15;18.8;53;1010.4
MeteoStation9;1;16;18.4;54;1010.6
MeteoStation9;1;17;17.8;55;1010.1
MeteoStation9;1;18;16.9;55;1009.5
MeteoStation9;1;19;15.8;58;1011.0
MeteoStation9;1;20;14.5;62;1010.1
MeteoStation9;1;21;13.3;61;1012.1
MeteoStation9;1;22;11.4;67;1010.9
MeteoStation9;1;23;9.9;73;1011.4
MeteoStation10;1;00;8.7;73;1011.8
MeteoStation10;1;01;7.6;69;1013.2
MeteoStation10;1;02;5.9;70;1013.7
MeteoStation10;1;03;7.1;76;1013.3
MeteoStation10;1;04;6.7;77;1015.5
MeteoStation10;1;05;8.2;77;1016.1
MeteoStation10;1;06;8.4;70;1015.2
MeteoStation10;1;07;10.7;73;1016.7
MeteoStation10;1;08;11.8;63;1017.3
MeteoStation10;1;09;11.8;61;1015.3
MeteoStation10;1;10;13.4;56;1015.8
MeteoStation10;1;11;15.0;54;1013.5
MeteoStation10;1;12;16.2;58;1013.7
MeteoStation10;1;13;17.0;50;1012.8
MeteoStation10;1;14;18.6;52;1011.5
MeteoStation10;1;15;18.0;51;1011.9
MeteoStation10;1;16;17.0;56;1009.9
MeteoStation10;1;17;17.5;50;1010.0
MeteoStation10;1;18;16.5;55;1008.9
MeteoStation10;1;19;15.1;55;1010.5
MeteoStation10;1;20;13.8;61;1010.3
MeteoStation10;1;21;12.9;64;1010.8
MeteoStation10;1;22;10.5;67;1012.3
MeteoStation10;1;23;9.9;68;1011.6

# ===== DAY 2 =====

MeteoStation1;2;00;6.4;77;1014.6
MeteoStation1;2;01;5.7;75;1014.1
MeteoStation1;2;02;4.7;83;1014.7
MeteoStation1;2;03;4.5;76;1015.8
MeteoStation1;2;04;4.4;81;1017.4
MeteoStation1;2;05;5.7;82;1017.2
MeteoStation1;2;06;6.3;78;1017.3
MeteoStation1;2;07;7.8;73;1018.0
MeteoStation1;2;08;9.0;72;1016.8
MeteoStation1;2;09;9.7;64;1017.1
MeteoStation1;2;10;11.2;65;1017.4
MeteoStation1;2;11;13.0;62;1016.4
MeteoStation1;2;12;13.6;62;1015.2
MeteoStation1;2;13;15.1;63;1014.5
MeteoStation1;2;14;15.7;60;1014.2
MeteoStation1;2;15;15.4;57;1012.9
MeteoStation1;2;16;15.1;59;1012.4
MeteoStation1;2;17;15.4;62;1011.1
MeteoStation1;2;18;14.3;61;1011.1
MeteoStation1;2;19;12.4;63;1011.4
MeteoStation1;2;20;11.2;72;1011.4
MeteoStation1;2;21;10.0;69;1011.0
MeteoStation1;2;22;9.2;69;1012.5
MeteoStation1;2;23;7.5;73;1012.8
MeteoStation2;2;00;5.6;79;1015.0
MeteoStation2;2;01;5.9;87;1016.5
MeteoStation2;2;02;5.2;84;1015.8
MeteoStation2;2;03;5.2;89;1016.6
MeteoStation2;2;04;5.5;83;1018.4
MeteoStation2;2;05;5.8;82;1017.7
MeteoStation2;2;06;6.8;79;1018.6
MeteoStation2;2;07;7.7;82;1018.7
MeteoStation2;2;08;9.1;78;1018.4
MeteoStation2;2;09;10.8;74;1018.2
MeteoStation2;2;10;11.7;74;1017.7
MeteoStation2;2;11;13.8;70;1017.7
MeteoStation2;2;12;14.1;63;1016.0
MeteoStation2;2;13;15.5;65;1014.8
MeteoStation2;2;14;16.3;62;1014.3
MeteoStation2;2;15;15.5;69;1013.5
MeteoStation2;2;16;15.6;63;1012.8
MeteoStation2;2;17;14.6;65;1012.4
MeteoStation2;2;18;14.1;66;1012.2
MeteoStation2;2;19;13.2;74;1014.0
MeteoStation2;2;20;11.5;72;1013.0
MeteoStation2;2;21;10.7;77;1013.1
MeteoStation2;2;22;9.3;77;1014.2
MeteoStation2;2;23;7.6;83;1013.6
MeteoStation3;2;00;7.4;80;1016.0
MeteoStation3;2;01;5.3;81;1015.7
MeteoStation3;2;02;4.9;84;1016.2
MeteoStation3;2;03;5.7;80;1016.3
MeteoStation3;2;04;5.2;88;1016.7
MeteoStation3;2;05;5.8;82;1016.9
MeteoStation3;2;06;7.3;79;1018.6
MeteoStation3;2;07;7.9;75;1019.4
MeteoStation3;2;08;9.8;74;1019.0
MeteoStation3;2;09;10.6;71;1017.6
MeteoStation3;2;10;12.0;68;1018.6
MeteoStation3;2;11;14.3;66;1017.4
MeteoStation3;2;12;14.2;67;1016.4
MeteoStation3;2;13;16.3;65;1016.7
MeteoStation3;2;14;15.6;55;1016.0
MeteoStation3;2;15;16.4;68;1013.5
MeteoStation3;2;16;16.6;61;1012.4
MeteoStation3;2;17;15.4;58;1013.2
MeteoStation3;2;18;14.6;63;1012.7
MeteoStation3;2;19;13.9;63;1013.0
MeteoStation3;2;20;13.0;68;1012.6
MeteoStation3;2;21;11.1;68;1012.3
MeteoStation3;2;22;9.7;71;1013.9
MeteoStation3;2;23;8.4;79;1013.2
MeteoStation4;2;00;5.4;77;1012.3
MeteoStation4;2;01;4.8;83;1014.1
MeteoStation4;2;02;5.3;79;1013.1
MeteoStation4;2;03;4.6;84;1016.1
MeteoStation4;2;04;5.6;82;1015.5
MeteoStation4;2;05;5.1;82;1016.8
MeteoStation4;2;06;6.5;79;1016.5
MeteoStation4;2;07;7.6;77;1017.1
MeteoStation4;2;08;8.4;73;1016.7
MeteoStation4;2;09;10.9;72;1016.3
MeteoStation4;2;10;11.6;64;1015.8
MeteoStation4;2;11;12.9;62;1014.7
MeteoStation4;2;12;13.5;61;1014.7
MeteoStation4;2;13;15.0;60;1013.7
MeteoStation4;2;14;16.1;58;1014.3
MeteoStation4;2;15;16.1;55;1011.9
MeteoStation4;2;16;15.3;56;1010.1
MeteoStation4;2;17;14.5;57;1011.5
MeteoStation4;2;18;13.7;64;1011.7
MeteoStation4;2;19;12.4;66;1010.7
MeteoStation4;2;20;11.8;71;1009.0
MeteoStation4;2;21;9.9;68;1011.3
MeteoStation4;2;22;7.7;73;1012.1
MeteoStation4;2;23;7.8;79;1011.7
MeteoStation5;2;00;7.2;86;1014.4
MeteoStation5;2;01;6.0;84;1015.7
MeteoStation5;2;02;5.3;91;1017.2
MeteoStation5;2;03;5.8;82;1017.8
MeteoStation5;2;04;5.4;85;1018.6
MeteoStation5;2;05;5.7;82;1018.9
MeteoStation5;2;06;7.1;82;1017.4
MeteoStation5;2;07;7.8;82;1018.6
MeteoStation5;2;08;9.9;71;1019.2
MeteoStation5;2;09;11.0;72;1017.8
MeteoStation5;2;10;12.3;71;1019.2
MeteoStation5;2;11;13.7;63;1017.3
MeteoStation5;2;12;14.6;65;1016.4
MeteoStation5;2;13;15.1;59;1016.9
MeteoStation5;2;14;15.6;63;1014.8
MeteoStation5;2;15;16.4;59;1014.1
MeteoStation5;2;16;16.1;61;1014.3
MeteoStation5;2;17;15.6;61;1014.4
MeteoStation5;2;18;14.1;67;1011.9
MeteoStation5;2;19;13.8;61;1012.0
MeteoStation5;2;20;12.0;67;1013.5
MeteoStation5;2;21;11.4;68;1012.7
MeteoStation5;2;22;9.6;74;1014.1
MeteoStation5;2;23;7.9;84;1013.2
MeteoStation6;2;00;7.6;81;1015.2
MeteoStation6;2;01;6.5;83;1016.5
MeteoStation6;2;02;5.3;80;1016.0
MeteoStation6;2;03;5.5;83;1017.8
MeteoStation6;2;04;5.4;80;1016.9
MeteoStation6;2;05;6.4;77;1018.8
MeteoStation6;2;06;7.1;76;1018.6
MeteoStation6;2;07;8.1;75;1019.1
MeteoStation6;2;08;9.5;74;1019.7
MeteoStation6;2;09;10.2;72;1019.7
MeteoStation6;2;10;12.1;62;1017.4
MeteoStation6;2;11;13.5;66;1017.7
MeteoStation6;2;12;14.5;65;1016.2
MeteoStation6;2;13;14.8;60;1015.6
MeteoStation6;2;14;16.6;55;1013.9
MeteoStation6;2;15;16.5;60;1014.8
MeteoStation6;2;16;16.1;55;1013.4
MeteoStation6;2;17;15.3;62;1013.3
MeteoStation6;2;18;14.5;64;1012.1
MeteoStation6;2;19;14.8;65;1013.7
MeteoStation6;2;20;11.9;66;1013.7
MeteoStation6;2;21;10.0;70;1014.3
MeteoStation6;2;22;10.2;74;1012.6
MeteoStation6;2;23;7.7;77;1012.9
MeteoStation7;2;00;6.4;81;1013.1
MeteoStation7;2;01;5.1;83;1013.9
MeteoStation7;2;02;5.0;78;1014.4
MeteoStation7;2;03;4.6;82;1015.2
MeteoStation7;2;04;4.9;84;1016.5
MeteoStation7;2;05;5.5;86;1016.0
MeteoStation7;2;06;6.5;79;1017.6
MeteoStation7;2;07;7.5;79;1018.0
MeteoStation7;2;08;8.7;76;1015.9
MeteoStation7;2;09;10.3;70;1017.0
MeteoStation7;2;10;11.6;75;1015.9
MeteoStation7;2;11;12.7;69;1015.6
MeteoStation7;2;12;13.9;64;1013.9
MeteoStation7;2;13;14.2;61;1014.0
MeteoStation7;2;14;16.2;58;1014.2
MeteoStation7;2;15;16.0;64;1012.7
MeteoStation7;2;16;15.4;64;1010.7
MeteoStation7;2;17;14.9;60;1011.2
MeteoStation7;2;18;14.4;65;1011.2
MeteoStation7;2;19;13.2;61;1011.3
MeteoStation7;2;20;11.6;67;1011.4
MeteoStation7;2;21;10.1;69;1011.5
MeteoStation7;2;22;9.1;75;1012.2
MeteoStation7;2;23;7.8;77;1012.8
MeteoStation8;2;00;6.4;75;1014.3
MeteoStation8;2;01;5.7;78;1015.6
MeteoStation8;2;02;4.4;80;1015.0
MeteoStation8;2;03;4.7;76;1017.1
MeteoStation8;2;04;5.3;84;1017.8
MeteoStation8;2;05;5.6;79;1015.8
MeteoStation8;2;06;7.0;76;1017.5
MeteoStation8;2;07;7.1;77;1017.4
MeteoStation8;2;08;9.1;74;1017.8
MeteoStation8;2;09;10.9;66;1018.1
MeteoStation8;2;10;11.4;65;1016.4
MeteoStation8;2;11;13.3;60;1016.7
MeteoStation8;2;12;14.1;59;1015.0
MeteoStation8;2;13;15.6;51;1015.1
MeteoStation8;2;14;15.7;55;1014.4
MeteoStation8;2;15;16.7;51;1014.5
MeteoStation8;2;16;15.9;57;1013.7
MeteoStation8;2;17;15.3;56;1011.9
MeteoStation8;2;18;15.1;55;1012.3
MeteoStation8;2;19;13.3;66;1012.9
MeteoStation8;2;20;11.8;66;1010.5
MeteoStation8;2;21;10.7;69;1012.3
MeteoStation8;2;22;8.6;71;1012.8
MeteoStation8;2;23;7.7;72;1014.3
MeteoStation9;2;00;7.1;78;1014.0
MeteoStation9;2;01;6.4;77;1015.4
MeteoStation9;2;02;5.7;79;1016.1
MeteoStation9;2;03;4.9;87;1016.4
MeteoStation9;2;04;5.7;79;1016.2
MeteoStation9;2;05;6.5;77;1018.5
MeteoStation9;2;06;7.1;81;1018.4
MeteoStation9;2;07;7.9;75;1018.3
MeteoStation9;2;08;9.0;76;1017.6
MeteoStation9;2;09;10.9;73;1017.7
MeteoStation9;2;10;12.3;66;1017.7
MeteoStation9;2;11;12.4;66;1017.2
MeteoStation9;2;12;14.0;63;1014.9
MeteoStation9;2;13;15.7;65;1014.5
MeteoStation9;2;14;15.0;57;1012.7
MeteoStation9;2;15;15.5;59;1012.2
MeteoStation9;2;16;16.1;58;1012.6
MeteoStation9;2;17;15.3;58;1012.8
MeteoStation9;2;18;15.3;67;1012.2
MeteoStation9;2;19;13.3;67;1011.6
MeteoStation9;2;20;12.4;66;1011.7
MeteoStation9;2;21;10.9;67;1011.9
MeteoStation9;2;22;9.7;76;1012.5
MeteoStation9;2;23;7.5;74;1013.4
MeteoStation10;2;00;6.1;79;1014.3
MeteoStation10;2;01;6.4;82;1013.4
MeteoStation10;2;02;5.8;82;1015.9
MeteoStation10;2;03;5.0;80;1015.6
MeteoStation10;2;04;5.1;85;1017.3
MeteoStation10;2;05;5.7;82;1017.7
MeteoStation10;2;06;6.4;76;1017.2
MeteoStation10;2;07;7.2;73;1018.8
MeteoStation10;2;08;8.9;72;1017.2
MeteoStation10;2;09;10.3;69;1017.3
MeteoStation10;2;10;11.4;70;1017.0
MeteoStation10;2;11;13.1;68;1015.5
MeteoStation10;2;12;14.6;67;1015.0
MeteoStation10;2;13;14.7;54;1014.8
MeteoStation10;2;14;15.7;58;1013.7
MeteoStation10;2;15;15.9;54;1013.4
MeteoStation10;2;16;16.8;55;1013.1
MeteoStation10;2;17;15.2;59;1012.8
MeteoStation10;2;18;13.9;53;1013.4
MeteoStation10;2;19;13.2;63;1012.8
MeteoStation10;2;20;11.6;68;1012.6
MeteoStation10;2;21;10.0;72;1011.6
MeteoStation10;2;22;8.5;68;1013.3
MeteoStation10;2;23;7.2;72;1014.3

# ===== DAY 3 =====

MeteoStation1;3;00;11.0;62;1009.1
MeteoStation1;3;01;9.5;66;1009.4
MeteoStation1;3;02;8.7;71;1009.5
MeteoStation1;3;03;8.7;69;1012.0
MeteoStation1;3;04;8.6;66;1011.1
MeteoStation1;3;05;9.6;63;1011.4
MeteoStation1;3;06;10.8;66;1012.8
MeteoStation1;3;07;11.6;60;1013.6
MeteoStation1;3;08;13.1;60;1012.7
MeteoStation1;3;09;14.8;57;1012.4
MeteoStation1;3;10;16.0;52;1014.3
MeteoStation1;3;11;17.6;52;1012.2
MeteoStation1;3;12;18.3;44;1010.1
MeteoStation1;3;13;18.9;47;1008.5
MeteoStation1;3;14;20.3;45;1008.0
MeteoStation1;3;15;20.7;45;1008.5
MeteoStation1;3;16;19.9;46;1007.7
MeteoStation1;3;17;19.5;41;1006.8
MeteoStation1;3;18;18.0;46;1007.1
MeteoStation1;3;19;17.4;43;1006.2
MeteoStation1;3;20;17.2;54;1006.2
MeteoStation1;3;21;14.8;56;1006.4
MeteoStation1;3;22;13.2;56;1006.8
MeteoStation1;3;23;11.8;64;1007.9
MeteoStation2;3;00;11.3;70;1008.8
MeteoStation2;3;01;10.1;73;1010.5
MeteoStation2;3;02;9.5;74;1012.2
MeteoStation2;3;03;8.8;78;1012.2
MeteoStation2;3;04;9.7;75;1011.3
MeteoStation2;3;05;9.5;72;1012.8
MeteoStation2;3;06;11.6;67;1012.9
MeteoStation2;3;07;11.7;67;1013.3
MeteoStation2;3;08;12.8;67;1012.6
MeteoStation2;3;09;14.4;64;1011.3
MeteoStation2;3;10;16.5;58;1012.0
MeteoStation2;3;11;17.9;51;1012.0
MeteoStation2;3;12;18.9;58;1011.0
MeteoStation2;3;13;20.0;49;1011.6
MeteoStation2;3;14;19.9;47;1008.6
MeteoStation2;3;15;20.5;49;1008.9
MeteoStation2;3;16;20.1;50;1008.1
MeteoStation2;3;17;19.8;51;1007.6
MeteoStation2;3;18;18.7;52;1007.0
MeteoStation2;3;19;17.5;55;1007.4
MeteoStation2;3;20;16.4;58;1007.6
MeteoStation2;3;21;14.9;58;1009.3
MeteoStation2;3;22;13.6;62;1008.3
MeteoStation2;3;23;12.4;66;1008.2
MeteoStation3;3;00;11.5;66;1008.7
MeteoStation3;3;01;10.4;65;1010.2
MeteoStation3;3;02;9.4;74;1010.7
MeteoStation3;3;03;10.0;74;1012.0
MeteoStation3;3;04;10.5;72;1012.9
MeteoStation3;3;05;10.8;73;1013.2
MeteoStation3;3;06;11.3;64;1013.6
MeteoStation3;3;07;13.1;63;1014.3
MeteoStation3;3;08;14.5;64;1013.4
MeteoStation3;3;09;16.1;60;1013.4
MeteoStation3;3;10;15.9;58;1013.3
MeteoStation3;3;11;18.5;53;1011.7
MeteoStation3;3;12;19.8;53;1011.4
MeteoStation3;3;13;20.5;47;1009.9
MeteoStation3;3;14;20.7;50;1010.4
MeteoStation3;3;15;20.8;48;1008.8
MeteoStation3;3;16;20.3;47;1008.0
MeteoStation3;3;17;20.0;45;1007.0
MeteoStation3;3;18;19.4;51;1007.7
MeteoStation3;3;19;18.4;53;1007.5
MeteoStation3;3;20;17.1;53;1007.8
MeteoStation3;3;21;16.2;59;1007.7
MeteoStation3;3;22;13.8;60;1008.8
MeteoStation3;3;23;13.1;68;1009.6
MeteoStation4;3;00;10.4;61;1007.4
MeteoStation4;3;01;10.5;72;1008.3
MeteoStation4;3;02;9.6;71;1008.5
MeteoStation4;3;03;8.9;71;1010.7
MeteoStation4;3;04;9.6;67;1010.7
MeteoStation4;3;05;10.5;69;1011.5
MeteoStation4;3;06;10.4;65;1013.3
MeteoStation4;3;07;12.1;60;1010.9
MeteoStation4;3;08;14.2;56;1012.3
MeteoStation4;3;09;14.2;54;1011.7
MeteoStation4;3;10;16.2;48;1011.2
MeteoStation4;3;11;16.9;48;1010.3
MeteoStation4;3;12;18.1;50;1008.8
MeteoStation4;3;13;19.4;49;1007.6
MeteoStation4;3;14;19.8;47;1007.3
MeteoStation4;3;15;20.1;44;1007.2
MeteoStation4;3;16;19.8;42;1005.8
MeteoStation4;3;17;20.0;46;1005.5
MeteoStation4;3;18;18.1;47;1005.7
MeteoStation4;3;19;16.7;57;1006.3
MeteoStation4;3;20;15.6;57;1006.4
MeteoStation4;3;21;14.2;60;1005.8
MeteoStation4;3;22;13.6;59;1006.4
MeteoStation4;3;23;11.9;66;1007.6
MeteoStation5;3;00;11.3;64;1010.2
MeteoStation5;3;01;10.5;67;1011.2
MeteoStation5;3;02;10.6;76;1010.5
MeteoStation5;3;03;8.6;75;1012.3
MeteoStation5;3;04;9.6;67;1013.7
MeteoStation5;3;05;11.0;69;1013.0
MeteoStation5;3;06;11.8;64;1013.9
MeteoStation5;3;07;12.2;66;1013.9
MeteoStation5;3;08;13.8;64;1014.2
MeteoStation5;3;09;14.8;60;1014.8
MeteoStation5;3;10;16.6;60;1011.9
MeteoStation5;3;11;17.5;53;1011.3
MeteoStation5;3;12;18.8;50;1011.9
MeteoStation5;3;13;20.2;53;1011.9
MeteoStation5;3;14;20.8;48;1011.1
MeteoStation5;3;15;20.9;43;1009.8
MeteoStation5;3;16;20.1;49;1008.8
MeteoStation5;3;17;20.4;50;1008.7
MeteoStation5;3;18;18.9;51;1007.7
MeteoStation5;3;19;17.8;57;1008.9
MeteoStation5;3;20;16.4;52;1009.4
MeteoStation5;3;21;15.4;64;1008.6
MeteoStation5;3;22;13.7;60;1008.9
MeteoStation5;3;23;12.2;65;1009.8
MeteoStation6;3;00;12.1;66;1011.1
MeteoStation6;3;01;10.9;65;1012.2
MeteoStation6;3;02;10.1;72;1012.0
MeteoStation6;3;03;9.3;65;1011.9
